"date","Area_Name","Area_Type","Mortgage Affordability Index","Deposit Affordability Index","Rent Affordability Index"
2005-03-31,"Gisborne District","TA",0.7309,0.9616,1.0287
2005-03-31,"Gore District","TA",0.9314,1.2253,1.0287
2005-03-31,"Grey District","TA",0.7578,0.9969,0.9402
2005-03-31,"Hamilton City","TA",0.7637,1.0047,0.9149
2005-03-31,"Hastings District","TA",0.661,0.8696,0.9734
2005-03-31,"Hauraki District","TA",0.7482,0.9844,1.0851
2005-03-31,"Horowhenua District","TA",0.7993,1.0516,1.0441
2005-03-31,"Hurunui District","TA",0.7225,0.9506,1.0148
2005-03-31,"Invercargill City","TA",0.8755,1.1518,0.9213
2005-03-31,"Kaikoura District","TA",0.5801,0.7632,0.8689
2005-03-31,"Kaipara District","TA",0.7574,0.9965,1.1161
2005-03-31,"Kapiti Coast District","TA",0.7804,1.0267,1.0105
2005-03-31,"Kawerau District","TA",0.8443,1.1108,1.1876
2005-03-31,"Hutt City","TA",0.8042,1.058,1.0459
2005-03-31,"MacKenzie District","TA",0.734,0.9656,1.0056
2005-03-31,"Manawatu District","TA",0.8275,1.0887,1.0202
2005-03-31,"Marlborough District","TA",0.691,0.9091,0.8949
2005-03-31,"Masterton District","TA",0.7795,1.0255,1.0884
2005-03-31,"Matamata Piako District","TA",0.8331,1.096,1.112
2005-03-31,"Napier City","TA",0.6539,0.8603,0.9686
2005-03-31,"Nelson City","TA",0.7222,0.9502,1.0066
2005-03-31,"New Plymouth District","TA",0.6708,0.8824,0.9576
2005-03-31,"New Zealand","NZ",0.7506,0.9875,0.9702
2005-03-31,"Opotiki District","TA",0.5937,0.7811,0.9896
2005-03-31,"Otorohanga District","TA",0.7364,0.9688,1.046
2005-03-31,"Palmerston North City","TA",0.7677,1.01,0.9623
2005-03-31,"Porirua City","TA",0.7761,1.0211,1.0375
2005-03-31,"Queenstown Lakes District","TA",0.6754,0.8886,0.9181
2005-03-31,"Rangitikei District","TA",0.85,1.1183,1.0265
2005-03-31,"Rotorua District","TA",0.8301,1.0921,1.0376
2005-03-31,"Ruapehu District","TA",0.9922,1.3054,1.0911
2005-03-31,"Selwyn District","TA",0.9238,1.2154,0.9488
2005-03-31,"South Taranaki District","TA",0.9175,1.207,1.1033
2005-03-31,"South Waikato District","TA",0.9671,1.2723,1.0133
2005-03-31,"South Wairarapa District","TA",0.8054,1.0596,1.0589
2005-03-31,"Southland District","TA",0.8064,1.061,0.9254
2005-03-31,"Stratford District","TA",0.9117,1.1995,1.0991
2005-03-31,"Tararua District","TA",0.8992,1.183,1.0877
2005-03-31,"Tasman District","TA",0.7064,0.9293,0.9858
2005-03-31,"Taupo District","TA",0.6038,0.7943,0.9799
2005-03-31,"Tauranga City","TA",0.6147,0.8088,0.9433
2005-03-31,"Thames Coromandel District","TA",0.6458,0.8496,1.0337
2005-03-31,"Timaru District","TA",0.7633,1.0042,0.9913
2005-03-31,"Upper Hutt City","TA",0.8065,1.061,1.0576
2005-03-31,"Waikato District","TA",0.762,1.0025,1.0088
2005-03-31,"Waimakariri District","TA",0.7866,1.0348,0.9724
2005-03-31,"Waimate District","TA",0.7787,1.0244,1.0162
2005-03-31,"Waipa District","TA",0.784,1.0315,1.0183
2005-03-31,"Wairoa District","TA",0.8416,1.1073,1.0343
2005-03-31,"Waitaki District","TA",0.7267,0.956,1.0701
2005-03-31,"Waitomo District","TA",0.8277,1.0889,1.0559
2005-03-31,"Wellington City","TA",0.7521,0.9895,1.0072
2005-03-31,"Western Bay of Plenty District","TA",0.6802,0.8949,1.0107
2005-03-31,"Westland District","TA",0.8215,1.0808,1.0388
2005-03-31,"Whakatane District","TA",0.6505,0.8558,1.0075
2005-03-31,"Whanganui District","TA",0.7637,1.0047,0.9795
2005-03-31,"Whangarei District","TA",0.7237,0.9521,1.0208
2005-03-31,"Auckland","Reg",0.7917,1.0416,0.9865
2005-03-31,"Bay of Plenty","Reg",0.6716,0.8836,0.9822
2005-03-31,"Canterbury","Reg",0.7417,0.9758,0.9109
2005-03-31,"Gisborne","Reg",0.7309,0.9616,1.0287
2005-03-31,"Hawke's Bay","Reg",0.6671,0.8776,0.9736
2005-03-31,"Manawatu-Wanganui","Reg",0.7874,1.0359,0.9762
2005-03-31,"Marlborough","Reg",0.691,0.9091,0.8949
2005-03-31,"Nelson","Reg",0.7222,0.9502,1.0066
2005-03-31,"Northland","Reg",0.6935,0.9123,1.0307
2005-03-31,"Otago","Reg",0.6785,0.8926,0.9446
2005-03-31,"Southland","Reg",0.8656,1.1388,0.9411
2005-03-31,"Taranaki","Reg",0.7254,0.9544,1.0021
2005-03-31,"Tasman","Reg",0.7064,0.9293,0.986
2005-03-31,"Waikato","Reg",0.7072,0.9304,0.9578
2005-03-31,"Wellington","Reg",0.7689,1.0115,1.0121
2005-03-31,"West Coast","Reg",0.7779,1.0234,0.9974
2005-06-30,"Ashburton District","TA",0.8061,1.0656,0.9723
2005-06-30,"Buller District","TA",0.7158,0.9462,1.0246
2005-06-30,"Carterton District","TA",0.7924,1.0474,1.0116
2005-06-30,"Central Hawkes Bay District","TA",0.6945,0.918,0.912
2005-06-30,"Central Otago District","TA",0.6583,0.8701,0.896
2005-06-30,"Christchurch City","TA",0.7018,0.9277,0.924
2005-06-30,"Clutha District","TA",0.7198,0.9515,1.005
2005-06-30,"Dunedin City","TA",0.664,0.8777,1.0339
2005-06-30,"Far North District","TA",0.6713,0.8874,1.0024
2005-06-30,"Gisborne District","TA",0.6956,0.9195,1.0354
2005-06-30,"Gore District","TA",0.9105,1.2037,1.0252
2005-06-30,"Grey District","TA",0.7515,0.9934,0.9576
2005-06-30,"Hamilton City","TA",0.7272,0.9612,0.9336
2005-06-30,"Hastings District","TA",0.6488,0.8577,0.9616
2005-06-30,"Hauraki District","TA",0.6924,0.9153,1.1024
2005-06-30,"Horowhenua District","TA",0.813,1.0747,1.0483
2005-06-30,"Hurunui District","TA",0.781,1.0324,1.0089
2005-06-30,"Invercargill City","TA",0.8638,1.1418,0.9331
2005-06-30,"Kaikoura District","TA",0.5559,0.7348,0.9792
2005-06-30,"Kaipara District","TA",0.7288,0.9634,1.1927
2005-06-30,"Kapiti Coast District","TA",0.7666,1.0134,1.0248
2005-06-30,"Kawerau District","TA",0.7691,1.0167,1.1156
2005-06-30,"Hutt City","TA",0.7786,1.0292,1.0451
2005-06-30,"MacKenzie District","TA",0.681,0.9002,0.8308
2005-06-30,"Manawatu District","TA",0.8302,1.0974,0.9951
2005-06-30,"Marlborough District","TA",0.6674,0.8822,0.8644
2005-06-30,"Masterton District","TA",0.7728,1.0215,1.0476
2005-06-30,"Matamata Piako District","TA",0.7399,0.9781,1.0419
2005-06-30,"Napier City","TA",0.6355,0.8401,0.9608
2005-06-30,"Nelson City","TA",0.7224,0.955,1.018
2005-06-30,"New Plymouth District","TA",0.64,0.846,0.9674
2005-06-30,"New Zealand","NZ",0.7375,0.9749,0.9864
2005-06-30,"Opotiki District","TA",0.5988,0.7916,1.002
2005-06-30,"Otorohanga District","TA",0.7292,0.964,1.0567
2005-06-30,"Palmerston North City","TA",0.7517,0.9937,0.9872
2005-06-30,"Porirua City","TA",0.7676,1.0147,1.0402
2005-06-30,"Queenstown Lakes District","TA",0.6438,0.8511,0.9035
2005-06-30,"Rangitikei District","TA",0.8586,1.135,1.0139
2005-06-30,"Rotorua District","TA",0.7863,1.0395,1.043
2005-06-30,"Ruapehu District","TA",0.8254,1.0911,0.9427
2005-06-30,"Selwyn District","TA",0.8713,1.1517,1.0203
2005-06-30,"South Taranaki District","TA",0.8901,1.1766,1.0718
2005-06-30,"South Waikato District","TA",0.8856,1.1707,1.028
2005-06-30,"South Wairarapa District","TA",0.8009,1.0587,1.0197
2005-06-30,"Southland District","TA",0.8261,1.092,0.9646
2005-06-30,"Stratford District","TA",0.8314,1.0991,1.0955
2005-06-30,"Tararua District","TA",0.8817,1.1655,1.0676
2005-06-30,"Tasman District","TA",0.7238,0.9568,1.0134
2005-06-30,"Taupo District","TA",0.6031,0.7973,0.9708
2005-06-30,"Tauranga City","TA",0.5904,0.7805,0.9648
2005-06-30,"Thames Coromandel District","TA",0.6525,0.8625,1.0117
2005-06-30,"Timaru District","TA",0.7609,1.0059,0.9962
2005-06-30,"Upper Hutt City","TA",0.7753,1.0248,1.0654
2005-06-30,"Waikato District","TA",0.7502,0.9917,1.0069
2005-06-30,"Waimakariri District","TA",0.7723,1.0209,0.9682
2005-06-30,"Waimate District","TA",0.7281,0.9625,0.9459
2005-06-30,"Waipa District","TA",0.7511,0.9928,1.0057
2005-06-30,"Wairoa District","TA",0.6858,0.9066,1.0795
2005-06-30,"Waitaki District","TA",0.722,0.9543,1.0647
2005-06-30,"Waitomo District","TA",0.7574,1.0012,1.007
2005-06-30,"Wellington City","TA",0.742,0.9808,1.0382
2005-06-30,"Western Bay of Plenty District","TA",0.6822,0.9019,0.9992
2005-06-30,"Westland District","TA",0.8369,1.1063,0.9797
2005-06-30,"Whakatane District","TA",0.6378,0.843,0.9871
2005-06-30,"Whanganui District","TA",0.7034,0.9298,0.9826
2005-06-30,"Whangarei District","TA",0.6937,0.9171,1.0008
2005-06-30,"Auckland","Reg",0.7855,1.0384,0.9968
2005-06-30,"Bay of Plenty","Reg",0.6478,0.8563,0.9931
2005-06-30,"Canterbury","Reg",0.7219,0.9543,0.9282
2005-06-30,"Gisborne","Reg",0.6956,0.9195,1.0354
2005-06-30,"Hawke's Bay","Reg",0.6475,0.856,0.9637
2005-06-30,"Manawatu-Wanganui","Reg",0.7651,1.0114,0.9837
2005-06-30,"Marlborough","Reg",0.6674,0.8822,0.8644
2005-06-30,"Nelson","Reg",0.7224,0.955,1.018
2005-06-30,"Northland","Reg",0.6857,0.9064,1.0135
2005-06-30,"Otago","Reg",0.666,0.8804,0.9753
2005-06-30,"Southland","Reg",0.8602,1.1371,0.9534
2005-06-30,"Taranaki","Reg",0.6908,0.9132,1.0037
2005-06-30,"Tasman","Reg",0.7238,0.9568,1.0135
2005-06-30,"Waikato","Reg",0.6865,0.9075,0.9652
2005-06-30,"Wellington","Reg",0.7543,0.9971,1.0331
2005-06-30,"West Coast","Reg",0.7749,1.0244,0.9848
2005-09-30,"Ashburton District","TA",0.8177,1.0744,0.9862
2005-09-30,"Buller District","TA",0.7151,0.9396,0.9679
2005-09-30,"Carterton District","TA",0.7564,0.9939,1.0368
2005-09-30,"Central Hawkes Bay District","TA",0.6669,0.8763,0.9029
2005-09-30,"Central Otago District","TA",0.6737,0.8851,0.903
2005-09-30,"Christchurch City","TA",0.6925,0.9099,0.9437
2005-09-30,"Clutha District","TA",0.652,0.8566,0.8854
2005-09-30,"Dunedin City","TA",0.6653,0.8742,1.0545
2005-09-30,"Far North District","TA",0.6531,0.8581,1.057
2005-09-30,"Gisborne District","TA",0.6807,0.8943,1.0122
2005-09-30,"Gore District","TA",0.9634,1.2658,1.0249
2005-09-30,"Grey District","TA",0.7067,0.9286,0.9896
2005-09-30,"Hamilton City","TA",0.7,0.9197,0.9363
2005-09-30,"Hastings District","TA",0.634,0.833,0.9866
2005-09-30,"Hauraki District","TA",0.6993,0.9189,1.0532
2005-09-30,"Horowhenua District","TA",0.7508,0.9865,1.0441
2005-09-30,"Hurunui District","TA",0.7077,0.9298,0.8842
2005-09-30,"Invercargill City","TA",0.8651,1.1366,0.9716
2005-09-30,"Kaikoura District","TA",0.5325,0.6997,0.9608
2005-09-30,"Kaipara District","TA",0.6925,0.9099,1.1109
2005-09-30,"Kapiti Coast District","TA",0.7468,0.9813,1.0368
2005-09-30,"Kawerau District","TA",0.7369,0.9683,1.102
2005-09-30,"Hutt City","TA",0.7781,1.0223,1.0508
2005-09-30,"MacKenzie District","TA",0.6765,0.8888,0.8375
2005-09-30,"Manawatu District","TA",0.7676,1.0086,0.9951
2005-09-30,"Marlborough District","TA",0.6598,0.8669,0.9214
2005-09-30,"Masterton District","TA",0.7396,0.9717,1.0769
2005-09-30,"Matamata Piako District","TA",0.7196,0.9455,1.0784
2005-09-30,"Napier City","TA",0.6314,0.8296,0.9682
2005-09-30,"Nelson City","TA",0.7314,0.961,1.0281
2005-09-30,"New Plymouth District","TA",0.6569,0.8631,0.9763
2005-09-30,"New Zealand","NZ",0.7282,0.9568,1.0004
2005-09-30,"Opotiki District","TA",0.5554,0.7298,1.0386
2005-09-30,"Otorohanga District","TA",0.6381,0.8384,1.0432
2005-09-30,"Palmerston North City","TA",0.7325,0.9624,0.9901
2005-09-30,"Porirua City","TA",0.7579,0.9958,1.0479
2005-09-30,"Queenstown Lakes District","TA",0.6697,0.88,0.9016
2005-09-30,"Rangitikei District","TA",0.7514,0.9872,1.0119
2005-09-30,"Rotorua District","TA",0.7441,0.9776,1.0446
2005-09-30,"Ruapehu District","TA",0.7615,1.0005,0.9711
2005-09-30,"Selwyn District","TA",0.8881,1.1669,0.9205
2005-09-30,"South Taranaki District","TA",0.8607,1.1309,1.078
2005-09-30,"South Waikato District","TA",0.8227,1.0809,0.981
2005-09-30,"South Wairarapa District","TA",0.8164,1.0727,0.9904
2005-09-30,"Southland District","TA",0.7914,1.0398,0.9969
2005-09-30,"Stratford District","TA",0.7992,1.0501,1.0798
2005-09-30,"Tararua District","TA",0.8627,1.1335,1.0771
2005-09-30,"Tasman District","TA",0.6974,0.9163,1.0157
2005-09-30,"Taupo District","TA",0.6094,0.8008,0.986
2005-09-30,"Tauranga City","TA",0.5967,0.784,0.9666
2005-09-30,"Thames Coromandel District","TA",0.6357,0.8352,1.0341
2005-09-30,"Timaru District","TA",0.7407,0.9732,0.9821
2005-09-30,"Upper Hutt City","TA",0.7631,1.0026,1.0648
2005-09-30,"Waikato District","TA",0.7088,0.9313,1.0382
2005-09-30,"Waimakariri District","TA",0.7522,0.9883,0.9782
2005-09-30,"Waimate District","TA",0.7381,0.9698,0.972
2005-09-30,"Waipa District","TA",0.7222,0.9489,0.9815
2005-09-30,"Wairoa District","TA",0.6711,0.8817,1.0571
2005-09-30,"Waitaki District","TA",0.7339,0.9642,1.0637
2005-09-30,"Waitomo District","TA",0.7032,0.9239,1.0378
2005-09-30,"Wellington City","TA",0.7394,0.9715,1.0568
2005-09-30,"Western Bay of Plenty District","TA",0.5947,0.7813,1.0278
2005-09-30,"Westland District","TA",0.7141,0.9382,1.0211
2005-09-30,"Whakatane District","TA",0.6212,0.8162,0.996
2005-09-30,"Whanganui District","TA",0.6978,0.9169,0.9731
2005-09-30,"Whangarei District","TA",0.6518,0.8564,1.0125
2005-09-30,"Auckland","Reg",0.7793,1.0239,1.0122
2005-09-30,"Bay of Plenty","Reg",0.634,0.833,0.9985
2005-09-30,"Canterbury","Reg",0.7122,0.9357,0.9438
2005-09-30,"Gisborne","Reg",0.6807,0.8943,1.0122
2005-09-30,"Hawke's Bay","Reg",0.637,0.837,0.9771
2005-09-30,"Manawatu-Wanganui","Reg",0.7338,0.9642,0.9854
2005-09-30,"Marlborough","Reg",0.6598,0.8669,0.9214
2005-09-30,"Nelson","Reg",0.7314,0.961,1.028
2005-09-30,"Northland","Reg",0.6536,0.8588,1.0336
2005-09-30,"Otago","Reg",0.6722,0.8832,0.9881
2005-09-30,"Southland","Reg",0.8573,1.1264,0.9857
2005-09-30,"Taranaki","Reg",0.6995,0.919,1.0106
2005-09-30,"Tasman","Reg",0.6974,0.9163,1.0159
2005-09-30,"Waikato","Reg",0.6676,0.8772,0.9665
2005-09-30,"Wellington","Reg",0.7475,0.9821,1.0474
2005-09-30,"West Coast","Reg",0.7255,0.9532,0.9885
2005-12-31,"Ashburton District","TA",0.7779,1.0857,1.0193
2005-12-31,"Buller District","TA",0.6248,0.872,1.0296
2005-12-31,"Carterton District","TA",0.6835,0.954,1.0257
2005-12-31,"Central Hawkes Bay District","TA",0.5935,0.8283,0.885
2005-12-31,"Central Otago District","TA",0.6324,0.8826,0.9438
2005-12-31,"Christchurch City","TA",0.6445,0.8995,0.9399
2005-12-31,"Clutha District","TA",0.5978,0.8343,0.9513
2005-12-31,"Dunedin City","TA",0.6193,0.8643,1.0462
2005-12-31,"Far North District","TA",0.5955,0.8311,1.0052
2005-12-31,"Gisborne District","TA",0.578,0.8066,1.0255
2005-12-31,"Gore District","TA",0.8738,1.2195,1.0562
2005-12-31,"Grey District","TA",0.667,0.9309,0.9384
2005-12-31,"Hamilton City","TA",0.6375,0.8898,0.9439
2005-12-31,"Hastings District","TA",0.5964,0.8323,0.9875
2005-12-31,"Hauraki District","TA",0.6307,0.8803,1.0673
2005-12-31,"Horowhenua District","TA",0.6762,0.9438,1.0554
2005-12-31,"Hurunui District","TA",0.6798,0.9488,1.018
2005-12-31,"Invercargill City","TA",0.8007,1.1175,0.9838
2005-12-31,"Kaikoura District","TA",0.4983,0.6955,0.9833
2005-12-31,"Kaipara District","TA",0.6112,0.8531,1.0783
2005-12-31,"Kapiti Coast District","TA",0.6802,0.9493,1.0022
2005-12-31,"Kawerau District","TA",0.7004,0.9776,1.1305
2005-12-31,"Hutt City","TA",0.7016,0.9791,1.0526
2005-12-31,"MacKenzie District","TA",0.5802,0.8098,0.9483
2005-12-31,"Manawatu District","TA",0.7012,0.9787,0.9878
2005-12-31,"Marlborough District","TA",0.6157,0.8593,0.9207
2005-12-31,"Masterton District","TA",0.6741,0.9408,1.0819
2005-12-31,"Matamata Piako District","TA",0.6431,0.8975,1.0531
2005-12-31,"Napier City","TA",0.5799,0.8093,0.9669
2005-12-31,"Nelson City","TA",0.6833,0.9536,1.014
2005-12-31,"New Plymouth District","TA",0.6057,0.8454,0.9723
2005-12-31,"New Zealand","NZ",0.67,0.9351,1.0043
2005-12-31,"Opotiki District","TA",0.5287,0.7379,1.0778
2005-12-31,"Otorohanga District","TA",0.5609,0.7828,1.0214
2005-12-31,"Palmerston North City","TA",0.6579,0.9182,0.9915
2005-12-31,"Porirua City","TA",0.6983,0.9745,1.0376
2005-12-31,"Queenstown Lakes District","TA",0.6379,0.8902,0.9515
2005-12-31,"Rangitikei District","TA",0.6887,0.9612,1.0152
2005-12-31,"Rotorua District","TA",0.6571,0.9171,1.0364
2005-12-31,"Ruapehu District","TA",0.7191,1.0037,1.1729
2005-12-31,"Selwyn District","TA",0.7914,1.1045,0.9682
2005-12-31,"South Taranaki District","TA",0.7552,1.054,1.0176
2005-12-31,"South Waikato District","TA",0.7493,1.0458,1.0007
2005-12-31,"South Wairarapa District","TA",0.7086,0.9889,1.0381
2005-12-31,"Southland District","TA",0.7697,1.0743,0.9891
2005-12-31,"Stratford District","TA",0.7238,1.0102,1.0591
2005-12-31,"Tararua District","TA",0.7421,1.0357,1.0521
2005-12-31,"Tasman District","TA",0.6529,0.9112,0.994
2005-12-31,"Taupo District","TA",0.5702,0.7958,0.9846
2005-12-31,"Tauranga City","TA",0.5614,0.7835,0.9761
2005-12-31,"Thames Coromandel District","TA",0.6013,0.8392,1.0413
2005-12-31,"Timaru District","TA",0.6717,0.9374,0.9767
2005-12-31,"Upper Hutt City","TA",0.6916,0.9652,1.07
2005-12-31,"Waikato District","TA",0.6452,0.9005,1.0073
2005-12-31,"Waimakariri District","TA",0.6915,0.9652,0.9753
2005-12-31,"Waimate District","TA",0.6443,0.8992,0.9623
2005-12-31,"Waipa District","TA",0.6372,0.8893,0.9689
2005-12-31,"Wairoa District","TA",0.645,0.9002,1.048
2005-12-31,"Waitaki District","TA",0.6883,0.9606,1.1076
2005-12-31,"Waitomo District","TA",0.6178,0.8622,1.0448
2005-12-31,"Wellington City","TA",0.6746,0.9415,1.0655
2005-12-31,"Western Bay of Plenty District","TA",0.5514,0.7696,1.0055
2005-12-31,"Westland District","TA",0.6815,0.9511,1.0147
2005-12-31,"Whakatane District","TA",0.5487,0.7658,0.998
2005-12-31,"Whanganui District","TA",0.6385,0.8912,0.983
2005-12-31,"Whangarei District","TA",0.59,0.8234,0.9975
2005-12-31,"Auckland","Reg",0.7181,1.0023,1.021
2005-12-31,"Bay of Plenty","Reg",0.5853,0.8169,1.0004
2005-12-31,"Canterbury","Reg",0.6602,0.9214,0.9426
2005-12-31,"Gisborne","Reg",0.578,0.8066,1.0255
2005-12-31,"Hawke's Bay","Reg",0.5914,0.8254,0.9763
2005-12-31,"Manawatu-Wanganui","Reg",0.6641,0.9269,0.9957
2005-12-31,"Marlborough","Reg",0.6157,0.8593,0.9207
2005-12-31,"Nelson","Reg",0.6833,0.9536,1.014
2005-12-31,"Northland","Reg",0.5919,0.8262,1.0078
2005-12-31,"Otago","Reg",0.6283,0.8768,1.0043
2005-12-31,"Southland","Reg",0.8016,1.1188,0.9946
2005-12-31,"Taranaki","Reg",0.639,0.8919,0.9953
2005-12-31,"Tasman","Reg",0.6529,0.9112,0.9941
2005-12-31,"Waikato","Reg",0.6154,0.8589,0.9689
2005-12-31,"Wellington","Reg",0.6796,0.9484,1.0515
2005-12-31,"West Coast","Reg",0.6713,0.9369,0.9832
2006-03-31,"Northland","Reg",0.5939,0.8129,1.0099
2006-03-31,"Auckland","Reg",0.7332,1.0036,1.0311
2006-03-31,"Waikato","Reg",0.6165,0.8439,0.9694
2006-03-31,"Bay of Plenty","Reg",0.6071,0.831,0.9968
2006-03-31,"Gisborne","Reg",0.5681,0.7776,1.0138
2006-03-31,"Hawke's Bay","Reg",0.6083,0.8326,0.9732
2006-03-31,"Taranaki","Reg",0.6447,0.8825,0.9766
2006-03-31,"Manawatu-Wanganui","Reg",0.6634,0.908,0.9945
2006-03-31,"Wellington","Reg",0.6834,0.9354,1.027
2006-03-31,"West Coast","Reg",0.661,0.9047,0.9683
2006-03-31,"Canterbury","Reg",0.6683,0.9148,0.9362
2006-03-31,"Otago","Reg",0.6393,0.875,0.9963
2006-03-31,"Southland","Reg",0.7854,1.075,0.9742
2006-03-31,"Tasman","Reg",0.6589,0.9019,1.0295
2006-03-31,"Nelson","Reg",0.6968,0.9537,1.0209
2006-03-31,"Marlborough","Reg",0.6433,0.8806,0.9134
2006-03-31,"New Zealand","NZ",0.6796,0.9303,0.9999
2006-03-31,"Ashburton District","TA",0.6756,0.9247,1.0008
2006-03-31,"Buller District","TA",0.6198,0.8484,1.004
2006-03-31,"Carterton District","TA",0.7043,0.964,1.0087
2006-03-31,"Central Hawkes Bay District","TA",0.6284,0.8601,0.8929
2006-03-31,"Central Otago District","TA",0.6359,0.8704,0.9
2006-03-31,"Christchurch City","TA",0.6554,0.8971,0.9331
2006-03-31,"Clutha District","TA",0.6002,0.8215,0.9543
2006-03-31,"Dunedin City","TA",0.6345,0.8684,1.0307
2006-03-31,"Far North District","TA",0.5894,0.8067,1.0128
2006-03-31,"Gisborne District","TA",0.5681,0.7776,1.0138
2006-03-31,"Gore District","TA",0.8373,1.1461,1.009
2006-03-31,"Grey District","TA",0.6709,0.9183,0.9316
2006-03-31,"Hamilton City","TA",0.6374,0.8725,0.9459
2006-03-31,"Hastings District","TA",0.6077,0.8318,0.9758
2006-03-31,"Hauraki District","TA",0.624,0.8542,1.0739
2006-03-31,"Horowhenua District","TA",0.6686,0.9152,1.0453
2006-03-31,"Hurunui District","TA",0.6634,0.908,0.9869
2006-03-31,"Invercargill City","TA",0.789,1.0799,0.9718
2006-03-31,"Kaikoura District","TA",0.5189,0.7103,0.8717
2006-03-31,"Kaipara District","TA",0.6188,0.8469,1.0772
2006-03-31,"Kapiti Coast District","TA",0.6831,0.935,1.0192
2006-03-31,"Kawerau District","TA",0.664,0.9088,1.0807
2006-03-31,"Hutt City","TA",0.6876,0.9412,1.0271
2006-03-31,"MacKenzie District","TA",0.5902,0.8078,0.9497
2006-03-31,"Manawatu District","TA",0.7154,0.9792,1.0006
2006-03-31,"Marlborough District","TA",0.6433,0.8806,0.9134
2006-03-31,"Masterton District","TA",0.6568,0.8991,1.0532
2006-03-31,"Matamata Piako District","TA",0.6399,0.8758,1.0058
2006-03-31,"Napier City","TA",0.5986,0.8193,0.9705
2006-03-31,"Nelson City","TA",0.6968,0.9537,1.0209
2006-03-31,"New Plymouth District","TA",0.6157,0.8427,0.9497
2006-03-31,"Opotiki District","TA",0.5433,0.7436,1.0599
2006-03-31,"Otorohanga District","TA",0.5551,0.7598,1.0538
2006-03-31,"Palmerston North City","TA",0.6602,0.9037,0.9966
2006-03-31,"Porirua City","TA",0.7004,0.9587,1.054
2006-03-31,"Queenstown Lakes District","TA",0.6515,0.8918,0.9483
2006-03-31,"Rangitikei District","TA",0.6736,0.922,1.0061
2006-03-31,"Rotorua District","TA",0.6499,0.8895,1.0482
2006-03-31,"Ruapehu District","TA",0.6884,0.9423,1.0746
2006-03-31,"Selwyn District","TA",0.7949,1.0881,0.9532
2006-03-31,"South Taranaki District","TA",0.7425,1.0163,1.033
2006-03-31,"South Waikato District","TA",0.7244,0.9916,1.0035
2006-03-31,"South Wairarapa District","TA",0.7245,0.9917,1.0363
2006-03-31,"Southland District","TA",0.7558,1.0345,0.9425
2006-03-31,"Stratford District","TA",0.7136,0.9767,1.0755
2006-03-31,"Tararua District","TA",0.7242,0.9912,1.0526
2006-03-31,"Tasman District","TA",0.6589,0.9019,1.0298
2006-03-31,"Taupo District","TA",0.5802,0.7942,0.9784
2006-03-31,"Tauranga City","TA",0.5909,0.8088,0.9717
2006-03-31,"Thames Coromandel District","TA",0.6108,0.8361,0.9994
2006-03-31,"Timaru District","TA",0.6855,0.9383,0.9785
2006-03-31,"Upper Hutt City","TA",0.6824,0.9341,1.0533
2006-03-31,"Waikato District","TA",0.6325,0.8658,1.0089
